,sentence_good,sentence_bad,one_prefix_prefix,one_prefix_word_good,one_prefix_word_bad,field,linguistics_term,UID,simple_LM_method,one_prefix_method,two_prefix_method,lexically_identical,pairID,target,target_phrase
929,Waiters were escaping from themselves.,Waiters were escaping from itself.,Waiters were escaping from,themselves,itself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,929,NA,NA
930,Some guests astound themselves.,Some guests astound itself.,Some guests astound,themselves,itself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,930,NA,NA
931,Marcus saw himself.,Marcus saw themselves.,Marcus saw,himself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,931,NA,NA
932,Robert talked about himself.,Robert talked about themselves.,Robert talked about,himself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,932,NA,NA
933,All girls forgot themselves.,All girls forgot himself.,All girls forgot,themselves,himself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,933,NA,NA
934,These ladies aren't shocking themselves.,These ladies aren't shocking himself.,These ladies aren't shocking,themselves,himself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,934,NA,NA
935,April has cared for herself.,April has cared for themselves.,April has cared for,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,935,NA,NA
936,Carolyn shouldn't hire herself.,Carolyn shouldn't hire themselves.,Carolyn shouldn't hire,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,936,NA,NA
937,Ellen knew herself.,Ellen knew themselves.,Ellen knew,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,937,NA,NA
938,Some girls help themselves.,Some girls help himself.,Some girls help,themselves,himself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,938,NA,NA
939,The boys weren't referencing themselves.,The boys weren't referencing himself.,The boys weren't referencing,themselves,himself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,939,NA,NA
940,Donald does cure himself.,Donald does cure themselves.,Donald does cure,himself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,940,NA,NA
941,Robert has worried himself.,Robert has worried themselves.,Robert has worried,himself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,941,NA,NA
942,Many waitresses attacked themselves.,Many waitresses attacked itself.,Many waitresses attacked,themselves,itself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,942,NA,NA
943,Children appreciate themselves.,Children appreciate himself.,Children appreciate,themselves,himself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,943,NA,NA
944,Benjamin had argued about himself.,Benjamin had argued about themselves.,Benjamin had argued about,himself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,944,NA,NA
945,Most guests won't flee from themselves.,Most guests won't flee from himself.,Most guests won't flee from,themselves,himself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,945,NA,NA
946,Most dancers distract themselves.,Most dancers distract himself.,Most dancers distract,themselves,himself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,946,NA,NA
947,The Borgias haven't approached themselves.,The Borgias haven't approached herself.,The Borgias haven't approached,themselves,herself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,947,NA,NA
948,Those pedestrians aren't healing themselves.,Those pedestrians aren't healing herself.,Those pedestrians aren't healing,themselves,herself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,948,NA,NA
949,Boys hurt themselves.,Boys hurt herself.,Boys hurt,themselves,herself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,949,NA,NA
950,Douglas hasn't bothered himself.,Douglas hasn't bothered themselves.,Douglas hasn't bothered,himself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,950,NA,NA
951,These women observed themselves.,These women observed herself.,These women observed,themselves,herself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,951,NA,NA
952,Cheryl hasn't criticized herself.,Cheryl hasn't criticized themselves.,Cheryl hasn't criticized,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,952,NA,NA
953,Sara shocked herself.,Sara shocked themselves.,Sara shocked,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,953,NA,NA
954,Maria thought about herself.,Maria thought about themselves.,Maria thought about,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,954,NA,NA
955,Donald respected himself.,Donald respected themselves.,Donald respected,himself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,955,NA,NA
956,All actors aren't noticing themselves.,All actors aren't noticing herself.,All actors aren't noticing,themselves,herself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,956,NA,NA
957,Most pedestrians had irritated themselves.,Most pedestrians had irritated himself.,Most pedestrians had irritated,themselves,himself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,957,NA,NA
958,Jessica watched herself.,Jessica watched themselves.,Jessica watched,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,958,NA,NA
959,All actresses couldn't reveal themselves.,All actresses couldn't reveal herself.,All actresses couldn't reveal,themselves,herself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,959,NA,NA
960,Every organization aggravates itself.,Every organization aggravates themselves.,Every organization aggravates,itself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,960,NA,NA
961,The Borgias are admiring themselves.,The Borgias are admiring itself.,The Borgias are admiring,themselves,itself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,961,NA,NA
962,John stunned himself.,John stunned themselves.,John stunned,himself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,962,NA,NA
963,Irene wasn't concealing herself.,Irene wasn't concealing themselves.,Irene wasn't concealing,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,963,NA,NA
964,The governments hadn't alarmed themselves.,The governments hadn't alarmed itself.,The governments hadn't alarmed,themselves,itself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,964,NA,NA
965,Many waitresses were scaring themselves.,Many waitresses were scaring itself.,Many waitresses were scaring,themselves,itself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,965,NA,NA
966,A story disagreed with itself.,A story disagreed with themselves.,A story disagreed with,itself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,966,NA,NA
967,Craig will annoy himself.,Craig will annoy themselves.,Craig will annoy,himself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,967,NA,NA
968,Martha shocked herself.,Martha shocked themselves.,Martha shocked,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,968,NA,NA
969,Tara wasn't describing herself.,Tara wasn't describing themselves.,Tara wasn't describing,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,969,NA,NA
970,The teachers disturb themselves.,The teachers disturb himself.,The teachers disturb,themselves,himself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,970,NA,NA
971,Some ladies disagree with themselves.,Some ladies disagree with himself.,Some ladies disagree with,themselves,himself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,971,NA,NA
972,Most adults didn't help themselves.,Most adults didn't help himself.,Most adults didn't help,themselves,himself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,972,NA,NA
973,Some people are talking about themselves.,Some people are talking about itself.,Some people are talking about,themselves,itself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,973,NA,NA
974,Alicia can heal herself.,Alicia can heal themselves.,Alicia can heal,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,974,NA,NA
975,Alan escaped from himself.,Alan escaped from themselves.,Alan escaped from,himself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,975,NA,NA
976,Raymond fled from himself.,Raymond fled from themselves.,Raymond fled from,himself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,976,NA,NA
977,Benjamin doesn't distract himself.,Benjamin doesn't distract themselves.,Benjamin doesn't distract,himself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,977,NA,NA
978,Most pedestrians didn't visit themselves.,Most pedestrians didn't visit itself.,Most pedestrians didn't visit,themselves,itself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,978,NA,NA
979,Melanie hasn't visited herself.,Melanie hasn't visited themselves.,Melanie hasn't visited,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,979,NA,NA
980,Ella shouldn't listen to herself.,Ella shouldn't listen to themselves.,Ella shouldn't listen to,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,980,NA,NA
981,Most pedestrians hadn't disgusted themselves.,Most pedestrians hadn't disgusted himself.,Most pedestrians hadn't disgusted,themselves,himself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,981,NA,NA
982,The dancers were attacking themselves.,The dancers were attacking himself.,The dancers were attacking,themselves,himself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,982,NA,NA
983,Ronald hurt himself.,Ronald hurt themselves.,Ronald hurt,himself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,983,NA,NA
984,The waiters couldn't reveal themselves.,The waiters couldn't reveal herself.,The waiters couldn't reveal,themselves,herself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,984,NA,NA
985,Lisa did find herself.,Lisa did find themselves.,Lisa did find,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,985,NA,NA
986,Christina can't respect herself.,Christina can't respect themselves.,Christina can't respect,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,986,NA,NA
987,Donald hadn't kissed himself.,Donald hadn't kissed themselves.,Donald hadn't kissed,himself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,987,NA,NA
988,Heidi isn't questioning herself.,Heidi isn't questioning themselves.,Heidi isn't questioning,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,988,NA,NA
989,Those boys wouldn't heal themselves.,Those boys wouldn't heal itself.,Those boys wouldn't heal,themselves,itself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,989,NA,NA
990,Paul isn't stunning himself.,Paul isn't stunning themselves.,Paul isn't stunning,himself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,990,NA,NA
